,Glicose,Insulina,Beta,T,TReg
0.0,80.0,12.0,800.0,1.0,1.0
0.10001250156269534,79.93213120095906,11.898091622965785,739.1391625574721,1.0179464596067451,1.0033607829373448
0.20002500312539068,79.87001581061402,11.757677308677113,682.5976179032665,1.0358812953848218,1.0067774804170064
0.300037504688086,79.81553028856047,11.58562552185705,630.0786282128128,1.0538044238617577,1.0102498632926598
0.40005000625078135,79.7691941710543,11.385278840962359,581.4626394298906,1.071715760186039,1.0137776996587033
0.5000625078134767,79.73149628722405,11.159919021221027,536.6133870910197,1.0896152182950893,1.0173607555348132
0.600075009376172,79.70293702536186,10.912878424985067,495.3715755712162,1.1075027109199873,1.0209987948852202
0.7000875109388673,79.68402833292346,10.647540021730515,457.55487808399266,1.1253781495854678,1.024691579618709
0.8001000125015627,79.67529371652812,10.367337388057438,422.95793668135764,1.1432414446099204,1.0284388695886189
0.9001125140642581,79.67726824195871,10.07575470768992,391.35236225381624,1.1610925051053904,1.0322404225928437
1.0001250156269534,79.69049853416168,9.776326771476079,362.4867345303698,1.1789312389775786,1.036095994373831
1.1001375171896488,79.71554277724704,9.472638977388053,336.08660207851614,1.196757552925841,1.0400053386185835
1.200150018752344,79.75297071448837,9.168327330522008,311.8544823042492,1.214571352443189,1.0439682069586578
1.3001625203150393,79.80328312902742,8.866820381910518,289.48929042008933,1.2323725418355052,1.0479843490438194
1.4001750218777347,79.86586777946398,8.568012039405824,268.9538452421461,1.2501610244186632,1.0520535133030766
1.50018752344043,79.94014093883581,8.271897432942524,250.2220790400412,1.2679367022650938,1.0561754459792472
1.6002000250031254,80.02573401371934,7.979092117597293,233.21365534829727,1.2856994763289582,1.0603498915994862
1.7002125265658208,80.12231884486869,7.690265027639834,217.83324966144218,1.3034492465042797,1.0645765931969582
1.8002250281285161,80.22960770721559,7.406138476532869,203.97054943400906,1.3211859116249434,1.0688552923108363
1.9002375296912115,80.34735330986949,7.127488156932148,191.5002540805362,1.3389093694646959,1.0731857289863032
2.000250031253907,80.47534879611746,6.855143140686442,180.28207497556713,1.356619516737146,1.0775676417745497
2.1002625328166022,80.61342774342425,6.589985878837551,170.1607354536506,1.3743162490957646,1.0820007677327763
2.2002750343792976,80.7614641634323,6.332952201620294,160.96597080934066,1.3919994611338842,1.0864848424241922
2.300287535941993,80.91937170500623,6.085028970923768,152.51286111427083,1.4096690463851014,1.0910195999194374
2.400300037504688,81.08676397758393,5.846237423447272,144.7451223020942,1.4273248974610784,1.095604773287586
2.5003125390673833,81.26305513474618,5.615898624198318,137.69774427899418,1.4449669059622132,1.100240094290933
2.6003250406300786,81.44783362756279,5.393796024797731,131.33846354261684,1.4625949624596213,1.1049252933113667
2.700337542192774,81.6407173187905,5.179763616679402,125.6273293179649,1.4802089566048435,1.1096600997351924
2.8003500437554694,81.84135348287307,4.9736859310902855,120.51670355739776,1.4978087771298463,1.1144442419531317
2.9003625453181647,82.04941880594129,4.775498039090402,115.95126094063147,1.515394311847021,1.119277447360323
3.00037504688086,82.26461938581286,4.585185551552836,111.8679888747388,1.5329654476491843,1.1241594423563208
3.1003875484435555,82.48669073199257,4.402784619163738,108.19618749414917,1.5505220705095784,1.1290899523450963
3.200400050006251,82.71539776567211,4.22838193242232,104.85746966064875,1.5680640654818707,1.1340687017350377
3.300412551568946,82.95052999554393,4.062098962146511,101.76822902832164,1.5855913167055078,1.139095413956175
3.4004250531316416,83.19173849421537,3.9035442432049603,98.92484393406318,1.6031037075518983,1.1441698119361527
3.500437554694337,83.43866387806978,3.7522164665509123,96.34041650750567,1.6206011204778321,1.1492916176379668
3.6004500562570323,83.69100777934037,3.6077837492951055,94.00333397534442,1.6380834370900816,1.154460552255767
3.7004625578197277,83.9484898305969,3.469950407885058,91.89846189506679,1.6555505382135116,1.1596763364317544
3.800475059382423,84.21084766474567,3.3384569581050663,90.00714415495229,1.6730023038910802,1.1649386902561827
3.9004875609451184,84.47783691502953,3.2130801150762047,88.30720297407252,1.6904386133838374,1.170247333267357
4.000500062507814,84.74923121502785,3.0936327932563272,86.77293890229124,1.7078593451709263,1.1756019844516348
4.100512564070509,85.02482219865654,2.9799641064400655,85.3751308202643,1.7252643769495828,1.1810023622434251
4.2005250656332045,85.30441950016807,2.871959367758828,84.08103593943963,1.7426535856351353,1.1864481845251893
4.300537567195899,85.58783620562274,2.7694882889254138,82.86173405884223,1.7600268474020928,1.1919391687458842
4.400550068758595,85.87483141205695,2.67217783162859,81.72595826727192,1.7773840377923331,1.1974750322436958
4.50056257032129,86.16519675059439,2.5797219098181783,80.67646925310142,1.7947250315230021,1.2030554916948468
4.600575071883986,86.45873954604856,2.49185486204463,79.71171466093928,1.812049702650183,1.2086802635718419
4.700587573446681,86.75527801262693,2.408335932026012,78.82792483525012,1.8293579245873863,1.2143490641960881
4.800600075009376,87.0546412539309,2.3289492686480004,78.01911282035456,1.8466495701055528,1.2200616097378967
4.900612576572072,87.35666926295589,2.253503925963882,77.27707436042934,1.8639245113330511,1.2258176162164829
5.0006250781347665,87.66121292209124,2.1818338631945573,76.59138789950718,1.881182619755678,1.2316167994999652
5.100637579697462,87.9681340031203,2.1137979447285353,75.94941458147687,1.89842376621666,1.2374588753053657
5.200650081260157,88.27730516722033,2.04927994012194,75.33629825008327,1.9156478209166514,1.2433435591986102
5.300662582822853,88.58860525826854,1.9881707313151271,74.73739919694034,1.9328546534465054,1.2492705666764496
5.400675084385548,88.90188919362606,1.9302359409197316,74.15831821333514,1.9500441329420595,1.2552396135655801
5.500687585948244,89.21702964959997,1.8752669345017967,73.60507115844148,1.967216127819769,1.2612504153692325
5.600700087510939,89.53390964377381,1.8230842876578783,73.08049067274118,1.9843705059622851,1.2673026877132647
5.7007125890736345,89.85241829392851,1.7735241722488146,72.58584458341771,2.001507134757078,1.273396146441259
5.8007250906363295,90.17245081804231,1.726438356399729,72.12083590435627,2.018625881096435,1.279530507614524
5.900737592199025,90.49390853429087,1.6816942045000272,71.68360283614375,2.0357266113774637,1.2857054875120926
6.00075009376172,90.81669886104713,1.6391746772034002,71.2707187660688,2.0528091915020883,1.2919208026307227
6.100762595324416,91.14073531688145,1.5987783314278217,70.87719226812169,2.0698734868770514,1.2981761696848977
6.200775096887111,91.46593752056151,1.5604193203555496,70.49646710299452,2.0869193624139153,1.3044713056068262
6.300787598449807,91.79223119105234,1.5240273934331252,70.12042221808099,2.1039466825290587,1.3108059275464419
6.400800100012502,92.11954677559531,1.4895422795918911,69.74016533060629,2.1209553111673296,1.3171797529205838
6.500812601575197,92.44780283030344,1.4568320249444382,69.35916665389122,2.1379451120303514,1.3235924999013204
6.600825103137892,92.77692664134493,1.4257658947011347,68.9843738177506,2.1549159482120928,1.3300438866729452
6.700837604700587,93.10685257813397,1.3962350965562023,68.62013663276664,2.171867682388318,1.3365336318023222
6.800850106263283,93.43751834336203,1.368140685181107,68.26953926589587,2.1888001768981447,1.3430614544055066
6.900862607825978,93.7688649729978,1.3413935622245625,67.93440024046892,2.2057132937440427,1.3496270741477443
7.000875109388674,94.10083683628727,1.315914476312527,67.6152724361907,2.222606894591837,1.3562302112434719
7.100887610951369,94.43338163575358,1.2916340230482057,67.31144308914031,2.2394808407707036,1.3628705864563166
7.200900112514065,94.76645040719717,1.2684926450120488,67.02093379177104,2.256334993273174,1.3695479210990975
7.3009126140767595,95.09999751969572,1.2464406317617538,66.74050049291046,2.273169212755132,1.3762619370338234
7.400925115639455,95.43398067560415,1.2254381198322624,66.46563349776027,2.2899833595358143,1.383012356671694
7.50093761720215,95.76836091055458,1.2054550927357635,66.19055746789643,2.306777293597811,1.3897989029731004
7.600950118764846,96.10310259345644,1.1864713809616916,65.9082314212691,2.3235508745870654,1.3966212994476244
7.700962620327541,96.43816917255735,1.1684528178494533,65.61431860976171,2.340303961982933,1.4034792704350458
7.800975121890237,96.77351788517487,1.1513099274115097,65.31628303661363,2.357036415099843,1.4103725411387018
7.900987623452932,97.10911143121784,1.1349689217165941,65.02077546933491,2.3737480927527317,1.4173008370647093
8.001000125015628,97.44491488303453,1.1193646313728565,64.7329890802493,2.3904388535806023,1.4242638845329614
8.101012626578322,97.78089557199111,1.1044399692869644,64.45673065568134,2.4071085560529517,1.431261410687509
8.201025128141017,98.11702308847177,1.0901459306641013,64.19442059595636,2.4237570584697727,1.4382931434965613
8.301037629703712,98.45326928187856,1.0764415930079676,63.947092915400454,2.4403842189615523,1.4453588117524863
8.401050131266409,98.78960826063157,1.0632941161207805,63.714395242340494,2.4569898954892735,1.4524581450718097
8.501062632829104,99.12601639216874,1.0506787421032744,63.49458881910414,2.473573945844412,1.4595908738952161
8.601075134391799,99.46247230294604,1.0385787953546997,63.28454850201982,2.4901362276489403,1.4667567294875483
8.701087635954494,99.79895687843735,1.0269856825728239,63.079762761416724,2.506676598355325,1.4739554439378075
8.80110013751719,100.13545326313451,1.0158988927539307,62.87433368162484,2.5231949152465276,1.4811867501591534
8.901112639079885,100.47194686054729,1.005325997192822,62.660976960974935,2.5396910354360047,1.4884503818889034
9.00112514064258,100.80842532568822,0.9952826016612466,62.43102998897225,2.55616481586822,1.4957460736891361
9.101137642205275,101.14487120089738,0.9857476225327739,62.18302109129799,2.572616113609998,1.5030735612986763
9.201150143767972,101.48125829140271,0.9766463028808369,61.92812469832498,2.5890447855914704,1.5104325813565103
9.301162645330667,101.81756353561344,0.9679203382402952,61.67524725505694,2.605450688487947,1.5178228712362898
9.401175146893362,102.15376613080998,0.9595206055314983,61.431377850071236,2.621833678969338,1.5252441693309227
9.501187648456057,102.48984753314379,0.9514071630602856,61.20158821551892,2.6381936137001585,1.5326962150525747
9.601200150018752,102.82579145763744,0.9435492505179871,60.9890327271247,2.654530349339525,1.540178748832668
9.701212651581448,103.16158387818464,0.9359252889814222,60.79494840418698,2.6708437425411575,1.547691512121882
9.801225153144143,103.49721302755019,0.9285228809129016,60.61865490957782,2.687133649953377,1.5552342473901528
9.901237654706838,103.83266939737001,0.9213388101602248,60.457554549742966,2.703399928219109,1.5628066981266742
10.001250156269533,104.16794573815113,0.9143790419566823,60.30713227470182,2.71964243397588,1.5704086088398965
10.10126265783223,104.50303705927169,0.9076587229210541,60.16095567804747,2.7358610238558216,1.5780397250575273
10.201275159394925,104.83794062898092,0.9012021810576111,60.010674996946676,2.752055554485665,1.5856997933265307
10.30128766095762,105.17265597439916,0.8950429257561135,59.84602311213987,2.768225882486746,1.5933885612131282
10.401300162520315,105.5071848809137,0.8892236447783332,59.654816144684965,2.784371864475018,1.6011057773028101
10.501312664083011,105.84151770004796,0.8837284089499468,59.43719697228711,2.80049335730023,1.6088511913869294
10.601325165645706,106.17562985803823,0.87846681593554,59.21106795724303,2.8165902178880295,1.6166245543649824
10.701337667208401,106.50950398104592,0.87338306653685,58.98787322071747,2.8326623030810905,1.6244256181055658
10.801350168771096,106.84312533037372,0.8684327483575756,58.77637729332447,2.84870946986337,1.632254135608232
10.901362670333793,107.17648180246566,0.8635828358033775,58.58266511512739,2.8647315753601053,1.6401098610034874
11.001375171896488,107.50956392890707,0.8588116900818783,58.41014203563893,2.8807284768378154,1.6479925495527927
11.101387673459183,107.8423648764246,0.8541090592026626,58.259533813821065,2.8967000317043015,1.6559019576485636
11.201400175021877,108.17488044688626,0.8494760779772763,58.12888661808511,2.912646097508646,1.66383784281417
11.301412676584572,108.50710907730135,0.8449252680192277,58.01356702629169,2.9285665319412124,1.671799963703936
11.401425178147269,108.83905183982051,0.8404805377439867,57.90626202575074,2.9444611928336464,1.6797880801031415
11.501437679709964,109.17071244173567,0.8361771823689849,57.79697901322152,2.960329938158874,1.687801952928019
11.601450181272659,109.50209722548014,0.8320618839136158,57.67304579491258,2.976172626031104,1.6958413442257572
11.701462682835354,109.83321516862848,0.8281927111992349,57.51911058648183,2.9919891147058264,1.7039060171744984
11.80147518439805,110.16406511343531,0.8245799313999338,57.33078608206152,3.0077792626945277,1.7119957361295237
11.901487685960745,110.49461988160292,0.8211115664985043,57.13330750909516,3.0235429288145728,1.720110266656372
12.00150018752344,110.8248652971853,0.8177346981668281,56.93926780878332,3.039279971939444,1.7282493754268402
12.101512689086135,111.15479031914941,0.8144105198438445,56.75771205395508,3.0549902512019464,1.7364128302900932
12.201525190648832,111.48438660141338,0.8111123065754077,56.59459038246885,3.070673625999381,1.744600400274617
12.301537692211527,111.81364849284641,0.807825415014287,56.45275799721243,3.0863299559935427,1.752811855588217
12.401550193774222,112.1425730372689,0.8045472834201662,56.33197516610295,3.1019591011107237,1.7610469676180214
12.501562695336917,112.47115997345243,0.8012874316596444,56.228907222086896,3.117560921541711,1.7693055089304777
12.601575196899613,112.79941173511968,0.7980674612062352,56.13712456314012,3.133135277741788,1.777587253271356
12.701587698462308,113.12733345094449,0.7949210551403674,56.04710265226783,3.148682030430732,1.7858919755657452
12.801600200025003,113.45493294455186,0.7918939781493844,55.946222017504596,3.164201040592818,1.7942194519180572
12.901612701587698,113.78222073451796,0.7890440765275447,55.81876825191433,3.1796921694768137,1.8025694596120234
13.001625203150393,114.10919924381149,0.7863912683661264,55.65842266177638,3.195155278669231,1.8109417771172267
13.10163770471309,114.43584512128588,0.7838347128689148,55.49007793306116,3.210590230152851,1.8193361841021642
13.201650206275785,114.76214724797596,0.7813292815540752,55.325507854086425,3.2259968861208463,1.8277524614164262
13.30166270783848,115.0880975483078,0.7788438747299176,55.172731308982264,3.2413751091282497,1.8361903910972055
13.401675209401175,115.41369034022426,0.7763584251628832,55.036742119087656,3.2567247620977517,1.8446497563696878
13.501687710963871,115.73892233518511,0.7738638980775442,54.91950904295047,3.2720457083196983,1.8531303416470508
13.601700212526566,116.06379263816694,0.7713622911566036,54.81997577632745,3.2873378114520926,1.8616319325304653
13.701712714089261,116.38830274766323,0.7688666345408953,54.73406095218424,3.3026009355205947,1.8701543158090947
13.801725215651956,116.71245655568426,0.7664009908293841,54.65465814069533,3.317834944918521,1.8786972794600953
13.901737717214653,117.03626034775723,0.7640004550791654,54.57163584924413,3.333039704406846,1.8872606126486162
14.001750218777348,117.35972280292614,0.7617111548054661,54.47183752242292,3.3482150791141994,1.8958441057277984
14.101762720340043,117.68285268126047,0.7595794068629048,54.34193586125431,3.3633609345550126,1.9044475502354328
14.201775221902738,118.0056366254663,0.7575470354408428,54.1967893319008,3.3784771367500475,1.9130707388756976
14.301787723465434,118.3280623946415,0.7555599922969443,54.0513655519298,3.393563552047472,1.9217134655552763
14.40180022502813,118.65012246053989,0.7535862912321715,53.914660813623186,3.408620047222488,1.930375525358858
14.501812726590824,118.97181152915265,0.7516044847429676,53.79260648396383,3.423646489507316,1.9390567145430164
14.601825228153519,119.2931265407083,0.7496036640212564,53.68806900463552,3.4386427465911926,1.9477568305362107
14.701837729716214,119.61406666967272,0.7475834589544424,53.600849892023035,3.4536086866203703,1.9564756719387846
14.80185023127891,119.93463332474913,0.745554038125411,53.527685737212096,3.4685441781981208,1.9652130385229671
14.901862732841606,120.2548301488781,0.7435361088125281,53.4622482059894,3.4834490903847293,1.973968731232872
15.0018752344043,120.57466301923756,0.7415609169896402,53.39514403884258,3.4983232926975014,1.9827425521844981
15.101887735966995,120.89414004724277,0.739670247326075,53.31391505096027,3.5131666551107577,1.991534304665729
15.201900237529692,121.2132709417607,0.7379133971766269,53.20386691244546,3.527979048061639,2.000343793133861
15.301912739092387,121.53204898555462,0.7362610868793354,53.072465070562444,3.542760342560605,2.009170823171211
15.401925240655082,121.85046099227041,0.7346522423020493,52.93757913366077,3.5575104100599897,2.0180152015452
15.501937742217777,122.16849876360715,0.7330494604792,52.81048960612919,3.5722291225036065,2.0268767361819897
15.601950243780474,122.4861565778326,0.7314272321591977,52.69883022067541,3.586916352371291,2.0357552361466267
15.701962745343168,122.80343118978311,0.7297719418044308,52.60658793832608,3.6015719726788995,2.0446505116430425
15.801975246905863,123.12032183086372,0.7280818675912666,52.53410294842677,3.616195856978313,2.0535623740140565
15.901987748468558,123.43683020904805,0.7263671814100506,52.47806866864202,3.630787879357432,2.0624906357413724
16.002000250031255,123.75296050887842,0.7246499488651071,52.43153174495528,3.6453479144401792,2.0714351104455813
16.10201275159395,124.06871939146573,0.722964129274739,52.383892051668965,3.6598758373864992,2.0803956128861585
16.202025253156645,124.38411599448956,0.7213555756712273,52.320902691404434,3.674371523892359,2.089371958961467
16.30203775471934,124.69916170821931,0.7198809553414443,52.224981106759415,3.6888348501914088,2.0983639657076782
16.402050256282035,125.01385252008517,0.718522373126741,52.10062855974412,3.703265693144205,2.10737145124309
16.50206275784473,125.32817291364691,0.7172056715244085,51.970640830366094,3.717663930155739,2.1163942348258478
16.602075259407425,125.64211342341981,0.7158858306779375,51.849375845351396,3.7320294391865825,2.1254321368420603
16.702087760970123,125.95566760837153,0.7145325456894207,51.746461558565066,3.746362098801897,2.134484978773008
16.802100262532818,126.26883205192202,0.7131302266195529,51.66679595101113,3.7606617881714337,2.1435525831951368
16.902112764095513,126.58160636194366,0.7116779984876312,51.61054703083257,3.774928387069534,2.152634773780065
17.002125265658208,126.89399317076116,0.7101897012715545,51.57315283331137,3.7891617758751286,2.161731375294578
17.102137767220903,127.2059981351516,0.7086938899078238,51.545321420868454,3.8033618355717387,2.170842213600631
17.202150268783598,127.5176299363444,0.7072338342915423,51.51303088306374,3.817528447747475,2.179967115655348
17.302162770346293,127.82890028002137,0.7058675192764151,51.457529336596124,3.8316614945950374,2.189105909511022
17.402175271908987,128.13982147704922,0.7046558328056817,51.359002033095166,3.845760858921073,2.198258424307226
17.502187773471686,128.45037991989926,0.7035328265172872,51.23776925847152,3.8598264242181464,2.207424490212959
17.60220027503438,128.7605609638988,0.7024270863432475,51.11722207973734,3.873858074572583,2.216603938506598
17.702212776597076,129.070356086259,0.7012971623243465,51.01119374299282,3.8878556947154412,2.2257966015282755
17.80222527815977,129.37976015777795,0.7001182925839797,50.927921706624424,3.901819170039789,2.2350023126648395
17.902237779722466,129.68877144284065,0.6988824033281542,50.87004764130482,3.915748386600702,2.244220906349853
18.00225028128516,129.99739159941902,0.6975981088454882,50.83461742999292,3.929643231115265,2.2534522180635954
18.102262782847856,130.30562567907188,0.6962907115072114,50.81308116793387,3.9435035909625737,2.2626960843330606
18.20227528441055,130.61348212694497,0.6950022017671647,50.79129316265907,3.9573293541837304,2.2719523427319586
18.302287785973245,130.920972781771,0.6937912581618003,50.74951193398614,3.9711204094818493,2.281220831880715
18.402300287535944,131.22811128464767,0.692725401259427,50.66496235652165,3.984876646226302,2.29050139144205
18.50231278909864,131.534885747208,0.6917460634943069,50.55655515480461,3.9985979545079084,2.299793862066007
18.602325290661334,131.84128137430307,0.6907800292079123,50.44914732118213,4.012284225079608,2.3090980854543277
18.70233779222403,132.14729061781895,0.689789887715731,50.355727477784065,4.025935349386723,2.318413904324384
18.802350293786724,132.45290916737653,0.6887543107624805,50.283683379115395,4.039551219583892,2.3277411623909616
18.90236279534942,132.75813595033156,0.6876680525221072,50.234801912056184,4.0531317285350745,2.3370797043662566
19.002375296912113,133.0629731317746,0.686541949597787,50.20526909586162,4.066676769813546,2.346429375959876
19.10238779847481,133.36742611453118,0.6854029210219249,50.18567008216199,4.080186237701902,2.355790023878839
19.202400300037503,133.67150353916153,0.6842939682561555,50.16098915496271,4.093660027192056,2.365161495827575
19.3024128016002,133.9752172839609,0.6832741751913423,50.110609730644256,4.1070980339852365,2.374543640507925
19.402425303162897,134.27857398339958,0.6823764729835379,50.02273973096595,4.120500154510324,2.38393630759674
19.50243780472559,134.5815570891965,0.6815181287196088,49.92583192829154,4.133866285944372,2.393339347725106
19.602450306288286,134.88415779405432,0.6806548393091725,49.83575841706669,4.147196326172502,2.4027526125263488
19.70246280785098,135.18637074471195,0.6797595923803286,49.76222228632019,4.1604901738271245,2.412175954583999
19.802475309413676,135.4881935447248,0.6788201939725708,49.709586934990824,4.173747728289499,2.421609227429814
19.90248781097637,135.78962675446462,0.6778392685367867,49.67687607192746,4.186968889689726,2.4310522855437804
20.002500312539066,136.0906738911196,0.6768342589352577,49.657773715889,4.200153558906755,2.4405049843541096
20.102512814101765,136.39134142869432,0.6758374264416591,49.6406241955444,4.213301637568379,2.4499671802372425
20.20252531566446,136.6916387980097,0.6748958507410602,49.60843214947266,4.226413028051236,2.4594387305178462
20.302537817227154,136.991577051491,0.6740647271139516,49.541207343502435,4.239487633484244,2.4689194934637824
20.40255031878985,137.2911484395548,0.6733047318913665,49.452543432059485,4.252525357783975,2.4784093282375323
20.502562820352544,137.59034110750795,0.6725557461928634,49.36440483709594,4.2655261056158205,2.487908094956343
20.60257532191524,137.88914823840793,0.6717829969573008,49.289698173967444,4.278489782417717,2.4974156546515722
20.702587823477934,138.18756606487156,0.6709671023080702,49.23560626061383,4.291416294409988,2.506931869253562
20.80260032504063,138.48559386907482,0.6701040715530958,49.20358811755912,4.304305548595345,2.5164566015916323
20.902612826603324,138.783233982753,0.669205305184835,49.18937896791152,4.31715745275889,2.525989715394087
21.002625328166022,139.08049178720057,0.6682975948802777,49.182990237363434,4.329971915468112,2.53553107528821
21.102637829728717,139.3773757132713,0.667423123500947,49.168709554191466,4.342748846072889,2.545080546800266
21.202650331291412,139.67389724137823,0.666639465092899,49.12510074925638,4.355488154705486,2.5546379963555013
21.302662832854107,139.9700607222403,0.6659680743759706,49.0437519145288,4.368189752299198,2.564203291247029
21.402675334416802,140.2658510201323,0.6653317405985014,48.95322038285792,4.3808535505916035,2.573776299637204
