,Glicose,Insulina,Beta,T,TReg
635.0793849231154,97.71343829711147,7.992086569684696,598.7826895863755,0.919619210095832,3.85874498065438
635.1793974246781,97.71273860325626,7.991248333416004,598.7832823814749,0.9195577879182965,3.8587609462504204
635.2794099262408,97.71205726042206,7.990436414147608,598.7835104556757,0.9194941917866576,3.8587795043463355
635.3794224278034,97.71140024393007,7.989656152841489,598.7835126271503,0.9194304959516267,3.8587992786195677
635.4794349293662,97.7107730149149,7.988912411077489,598.7834173535638,0.9193686133168175,3.8588189975198217
635.5794474309289,97.71018052032451,7.988209571053317,598.7833427320735,0.919310295438747,3.858837494269066
635.6794599324916,97.70962719292015,7.987551535584535,598.7833964993291,0.9192571325268343,3.8588537068615314
635.7794724340542,97.70911695127651,7.986941728104572,598.7836760314731,0.9192105534434014,3.858866678063712
635.8794849356169,97.70865319978158,7.986383092664719,598.7842683441398,0.919171825703673,3.8588755554143646
635.9794974371797,97.70823882863671,7.985878093934122,598.7852500924565,0.9191420554757763,3.858879591224509
636.0795099387424,97.70787621385662,7.9854287171998,598.7866875710429,0.9191221875807415,3.8588781425774275
636.179522440305,97.7075672172694,7.985036468366622,598.7886367140106,0.9191130054925013,3.8588706713286656
636.2795349418677,97.70731318651646,7.984702373957326,598.7911430949644,0.919115131337891,3.8588567441060317
636.3795474434304,97.70711495505259,7.9844269811125095,598.7942419270007,0.9191290258966488,3.8588360323095974
636.4795599449932,97.7069728421459,7.98421035759063,598.7979580627092,0.9191549886014153,3.8588083121116963
636.5795724465559,97.70688665287793,7.98405209176801,598.8023059941712,0.9191931575377339,3.8587734644569256
636.6795849481185,97.70685567814347,7.98395129263883,598.8072898529612,0.9192435094440508,3.8587314750621453
636.7795974496812,97.70687869465077,7.983906589815134,598.8129034101455,0.9193058597117147,3.8586824344164783
636.8796099512439,97.70695396492135,7.983916133526827,598.8191300762832,0.9193798623849772,3.8586265377813103
636.9796224528067,97.70707923729015,7.983977594621676,598.8259429014257,0.9194650101609922,3.85856408519029
637.0796349543693,97.70725174590541,7.98408816456531,598.8333045751169,0.9195606343898167,3.8584954814493284
637.179647455932,97.70746821072878,7.984244555441219,598.8411674263931,0.9196659050744102,3.8584212361366004
637.2796599574947,97.70772483753521,7.984442999950754,598.849473423783,0.9197798308706346,3.858341963602543
637.3796724590574,97.70801731791305,7.984679251413129,598.8581541753077,0.9199012590872551,3.858258382969856
637.47968496062,97.70834082926397,7.984948583765418,598.867130928481,0.9200288756859389,3.858171318133503
637.5796974621828,97.70869003480304,7.9852457915625585,598.8763145703088,0.9201612052812567,3.85808169776071
637.6797099637455,97.70905908355863,7.985565189977348,598.8856056272895,0.9202966111406808,3.8579905552909652
637.7797224653082,97.7094416103725,7.985900614800445,598.894894265414,0.9204332951845872,3.8578990289360213
637.8797349668708,97.70983073589976,7.986245422440373,598.9040602901657,0.9205692979862538,3.8578083616798917
637.9797474684335,97.71021906660886,7.986592489923512,598.9129731465204,0.9207024987718617,3.857719901278855
638.0797599699963,97.71059869478164,7.986934214894109,598.9214919189461,0.9208306154204947,3.857635100261451
638.179772471559,97.71096119851325,7.987262515614269,598.9294653314037,0.9209512044641387,3.8575555159284827
638.2797849731217,97.71129764171224,7.987568830963959,598.936731747346,0.9210616610876828,3.857482810353017
638.3797974746843,97.71159857410046,7.98784412044101,598.9431191697187,0.9211592191289186,3.8574187503803827
